"","ID","Symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"203029_s_at","203029_s_at","PTPRN2",-0.0163285740290986,7.52199132981493,-0.0438815416280982,0.965348895165409,0.989407994340582,-5.75473331133839
"218795_at","218795_at","ACP6",0.00638948074665269,7.11783326469844,0.0438338176356689,0.965386555353989,0.989407994340582,-5.75473527457332
"219204_s_at","219204_s_at","SRR",-0.00999715207986096,6.24902171234717,-0.0437020283087086,0.965490554012745,0.989469071198362,-5.75474068493354
"209387_s_at","209387_s_at","TM4SF1",0.00581916897538104,4.93399845946829,0.043578233276626,0.965588244716405,0.989523678118822,-5.75474575226693
"205161_s_at","205161_s_at","PEX11A",0.00314976611588857,4.78621223452405,0.0433906533842076,0.965736271180975,0.989598024091845,-5.75475340313433
"204093_at","204093_at","CCNH",-0.00825111529356626,7.40972425605043,-0.0433737463327116,0.965749613243337,0.989598024091845,-5.75475409110527
"205960_at","205960_at","PDK4",-0.00823133083703897,4.63469659982729,-0.043170004580386,0.965910395191371,0.989696705636153,-5.75476236055453
"202911_at","202911_at","MSH6",0.00512502316044561,7.63453752698859,0.0431391470548501,0.965934746406456,0.989696705636153,-5.75476360960208
"218169_at","218169_at","VAC14",0.00391321939452727,7.06280133443257,0.0429252529555553,0.966103541852166,0.989824140102617,-5.75477224303623
"210839_s_at","210839_s_at","ENPP2",-0.0114487472584601,6.36892577745118,-0.0426784937777252,0.966298274917495,0.989975069228999,-5.75478214970627
"217919_s_at","217919_s_at","MRPL42",0.00647403745542086,7.46060919457234,0.0426259905296099,0.966339708782478,0.989975069228999,-5.75478425019274
"209871_s_at","209871_s_at","APBA2",-0.0216823273131244,8.11660816947792,-0.0423633311222442,0.966546992535768,0.990127809450348,-5.7547947195359
"219191_s_at","219191_s_at","BIN2",0.00339173340589927,5.09418012686829,0.0423244574175701,0.9665776708241,0.990127809450348,-5.7547962635067
"204143_s_at","204143_s_at","ENOSF1",-0.00686328585733431,4.71341325314207,-0.0421535058041202,0.966712582768519,0.990141419898216,-5.75480303647691
"202181_at","202181_at","SUSD6",-0.00381245068038449,6.85117077789349,-0.0420829229662262,0.966768285772258,0.990141419898216,-5.75480582492
"210182_at","210182_at","CORT",-0.00238129234923168,5.33983221083486,-0.0419694974515571,0.966857799986917,0.990141419898216,-5.75481029611749
"212111_at","212111_at","STX12",0.0117580581599421,7.45604149450112,0.0418877014209726,0.966922352822912,0.990141419898216,-5.75481351300303
"219186_at","219186_at","ZBTB7A",-0.0039213832484668,5.88700249292599,-0.0417921693225007,0.966997746355579,0.990141419898216,-5.75481726215883
"205729_at","205729_at","OSMR",-0.00664617671809431,4.70483157522017,-0.0417819326520029,0.967005825111718,0.990141419898216,-5.75481766338911
"221443_x_at","221443_x_at","PRLH",-0.00415955067325946,6.05495921482552,-0.0417710514820133,0.96701441250927,0.990141419898216,-5.75481808977304
"212529_at","212529_at","LSM12",0.00256006461856106,5.99499307817449,0.0417366643054264,0.967041550826812,0.990141419898216,-5.75481943652132
"206994_at","206994_at","CST4",0.00324453896318122,5.29908636552464,0.0417174278972986,0.967056732194159,0.990141419898216,-5.75482018941729
"210699_at","210699_at",NA,0.00205398931163625,4.21740905872211,0.0417160265287522,0.967057838154278,0.990141419898216,-5.75482024425205
"212126_at","212126_at","CBX5",-0.00756528750406282,8.63449695752262,-0.0415838551660037,0.967162148101557,0.990141419898216,-5.75482540776448
"32502_at","32502_at","GDPD5",-0.00451468213839945,7.88896502688939,-0.0415469240924991,0.967191294297438,0.990141419898216,-5.75482684761495
"219216_at","219216_at","ETAA1",0.0016884898164049,3.6303807617042,0.041540889857849,0.967196056551326,0.990141419898216,-5.75482708275314
"203193_at","203193_at","ESRRA",0.003856502499751,6.93118014916739,0.0414811961045469,0.967243167283468,0.990141419898216,-5.75482940702124
"201320_at","201320_at","SMARCC2",-0.00518260217177158,8.07766607527613,-0.0414442199060808,0.967272349221586,0.990141419898216,-5.75483084507026
"205373_at","205373_at","CTNNA2",-0.0202833121145352,6.67284114637001,-0.0414067575307794,0.967301914902134,0.990141419898216,-5.75483230071963
"215843_s_at","215843_s_at","TLL2",-0.00805955268604475,6.09032952211362,-0.0410938056855182,0.967548901481926,0.990348744681752,-5.75484440944804
"207557_s_at","207557_s_at","RYR2",0.0114820290893878,5.12294038705007,0.0409995878413333,0.967623260353081,0.990352487486376,-5.7548480369345
"210622_x_at","210622_x_at","CDK10",0.00386024092943948,5.93945030800825,0.0409364117734955,0.967673120513842,0.990352487486376,-5.75485046461708
"216452_at","216452_at","TRPM3",0.00771036088620836,6.21516554702379,0.0409202307134812,0.967685891039845,0.990352487486376,-5.75485108580859
"215735_s_at","215735_s_at","TSC2",0.00732827097444133,7.36292955550303,0.0407855618401927,0.967792175662866,0.990373874670694,-5.75485624622571
"216958_s_at","216958_s_at","IVD",0.0042600400156898,4.96494023238477,0.0406479806367227,0.967900759409255,0.990373874670694,-5.75486150067709
"202877_s_at","202877_s_at","CD93",-0.00533891333557701,6.80364368491358,-0.0406282773628782,0.967916309952181,0.990373874670694,-5.75486225172417
"212436_at","212436_at","TRIM33",-0.00256372647815262,5.39805317893158,-0.0404539794320697,0.968053872804544,0.990373874670694,-5.75486887973607
"215918_s_at","215918_s_at","SPTBN1",-0.00951610567134953,5.86022233121358,-0.0404304015294672,0.968072481499659,0.990373874670694,-5.7548697741431
"207547_s_at","207547_s_at","FAM107A",0.00755994338887334,7.05728124261298,0.0403949568290986,0.968100456016825,0.990373874670694,-5.75487111772569
"207443_at","207443_at","NR2E1",-0.0141229746992826,6.4307223671265,-0.0402901641509711,0.968183163252999,0.990373874670694,-5.75487508315234
"209902_at","209902_at","ATR",-0.00188183805189457,4.2937662401508,-0.0402143963741695,0.968242962918739,0.990373874670694,-5.75487794384167
"221473_x_at","221473_x_at","SERINC3",0.00500835808147393,8.34827237849196,0.0401318019741581,0.968308150708037,0.990373874670694,-5.75488105614361
"201361_at","201361_at","TMEM109",0.0054093971839464,7.84740510084746,0.0401284632606366,0.968310785798843,0.990373874670694,-5.75488118181765
"216887_s_at","216887_s_at","LDB3",-0.013098886072811,6.04551998051756,-0.0401254140392346,0.968313192407348,0.990373874670694,-5.75488129658566
"213992_at","213992_at","COL4A6",0.0110331514000039,6.10387121173829,0.0401245065639692,0.968313908635389,0.990373874670694,-5.75488133073996
"221527_s_at","221527_s_at","PARD3",-0.00691003059237705,5.79107802506975,-0.0401235425677598,0.968314669472814,0.990373874670694,-5.75488136702066
"220757_s_at","220757_s_at","UBXN6",0.00462946337488557,6.62050905731042,0.0400725264537076,0.968354934165273,0.990373874670694,-5.75488328580586
"203431_s_at","203431_s_at","ARHGAP32",-0.00303979483799832,5.64980633751239,-0.040049044124868,0.9683734677254,0.990373874670694,-5.75488416818773
"219532_at","219532_at","ELOVL4",0.00891273143122184,5.55017844751602,0.0399626167816728,0.968441681148246,0.990376525831692,-5.75488741136356
"204238_s_at","204238_s_at","DNPH1",0.00547985667827433,4.59719152928386,0.0399331339302113,0.968464950763926,0.990376525831692,-5.75488851610158
"54051_at","54051_at","PKNOX1",0.0027203514428118,4.42688403981063,0.0398038091805203,0.968567021865959,0.990400341039401,-5.75489335233757
"221984_s_at","221984_s_at","RETREG2",0.00858913961621788,8.0442172054183,0.0397909996368913,0.96857713198091,0.990400341039401,-5.75489383051025
"218496_at","218496_at","RNASEH1",0.00411628089931781,6.3627462619347,0.0394783747905869,0.968823877255822,0.990576190274138,-5.75490545290263
"204712_at","204712_at","WIF1",0.00365985972552085,4.07159441905504,0.0394072652020012,0.968880002332595,0.990576190274138,-5.75490808373406
"208232_x_at","208232_x_at","NRG1",-0.00386143982220144,6.28359453374645,-0.039404139392473,0.968882469462139,0.990576190274138,-5.75490819927039
"220408_x_at","220408_x_at","SUPT20H",-0.00393810896023972,7.25152398984689,-0.0392837909385531,0.968977457967994,0.99062785354656,-5.75491264062745
"206290_s_at","206290_s_at","RGS7",-0.0173590159151278,6.4938087670362,-0.0390464006840847,0.96916482647569,0.990773951844649,-5.75492136148907
"206132_at","206132_at","MCC",0.00333897755053147,6.81497506156079,0.038931981925031,0.969255136103184,0.990776168817351,-5.7549255459454
"37547_at","37547_at","BBS9",0.0032000078201504,4.51789445236838,0.0389309865610174,0.969255921736276,0.990776168817351,-5.75492558229341
"214053_at","214053_at","ERBB4",-0.0188572028700724,7.51513661415034,-0.038783862643329,0.969372045850754,0.990832479340658,-5.75493094464233
"214217_at","214217_at","GRM5",-0.0163259066070349,6.42985639148818,-0.0387485210828667,0.969399940856513,0.990832479340658,-5.75493222974189
"216202_s_at","216202_s_at","SPTLC2",-0.00304777308167559,4.69738235767429,-0.038609624165821,0.969509572232212,0.990847844399686,-5.75493726900112
"218899_s_at","218899_s_at","BAALC",-0.0167373220312861,7.46667569505034,-0.0385352448294662,0.96956828011487,0.990847844399686,-5.75493996008694
"214111_at","214111_at","OPCML",0.0198102526228761,7.16437573102874,0.0385313325341495,0.969571368108744,0.990847844399686,-5.75494010149233
"221904_at","221904_at","FAM131A",-0.00725510664803952,6.84179741143681,-0.0385041293807238,0.96959283970449,0.990847844399686,-5.75494108432193
"209644_x_at","209644_x_at","CDKN2A",0.00496917084337323,6.65138001200022,0.0381404972148836,0.969879858774306,0.990848325887356,-5.75495415543515
"217502_at","217502_at","IFIT2",-0.00248351459610241,6.86902637059283,-0.0381353143845522,0.969883949672189,0.990848325887356,-5.75495434084067
"58696_at","58696_at","EXOSC4",0.00225623827730459,7.34296450019332,0.0381195732792627,0.969896374404795,0.990848325887356,-5.75495490379319
"218066_at","218066_at","SLC12A7",-0.00582396859095535,7.44329598653862,-0.0381134534628738,0.969901204886123,0.990848325887356,-5.75495512259476
"220957_at","220957_at","CTAGE1",-0.00225050937401505,4.11441626154247,-0.0380800450570063,0.969927574763405,0.990848325887356,-5.75495631642498
"204012_s_at","204012_s_at","LCMT2",-0.00483023072878286,6.36353578535779,-0.0380356356056098,0.96996262802493,0.990848325887356,-5.75495790175069
"208878_s_at","208878_s_at","PAK2",0.00663902057037724,6.56387845239125,0.0378940966111189,0.970074347973436,0.990848325887356,-5.7549629420586
"220144_s_at","220144_s_at","ANKEF1",0.00274461445581053,3.92028235234491,0.0378343498502563,0.970121507638288,0.990848325887356,-5.75496506404528
"214008_at","214008_at","TWF1",-0.0025789055866472,4.26449468998516,-0.0378297299057838,0.970125154284665,0.990848325887356,-5.75496522798938
"203221_at","203221_at","TLE1",-0.0080500985438352,7.66898016755657,-0.0377998404733888,0.970148746833228,0.990848325887356,-5.75496628816695
"200836_s_at","200836_s_at","MAP4",-0.00694234374726133,7.01869719711329,-0.0376893699468945,0.970235944489339,0.990848325887356,-5.75497019928316
"222182_s_at","222182_s_at","CNOT2",-0.0044278696644291,5.1413803270427,-0.0376559383702266,0.970262333096744,0.990848325887356,-5.75497138064406
"217299_s_at","217299_s_at","NBN",-0.00241309256491018,3.97959082622752,-0.037624811027527,0.970286902930011,0.990848325887356,-5.75497247963862
"209293_x_at","209293_x_at","ID4",0.010408546808911,7.17715540162347,0.0376050926297604,0.970302467324059,0.990848325887356,-5.7549731753542
"203079_s_at","203079_s_at","CUL2",0.00348009565377172,6.73226949327794,0.037556036859395,0.97034118874433,0.990848325887356,-5.75497490458535
"207067_s_at","207067_s_at","HDC",0.00441656618504194,6.1406324187231,0.0375411683989441,0.970352924950297,0.990848325887356,-5.75497542825749
"202459_s_at","202459_s_at","LPIN2",-0.00767316847900368,6.82209329890764,-0.037523876026655,0.970366574444874,0.990848325887356,-5.75497603703982
"205517_at","205517_at","GATA4",-0.012404883196651,4.30339792423435,-0.0374894997388733,0.970393708918896,0.990848325887356,-5.7549772464328
"204780_s_at","204780_s_at","FAS",0.0110804906813993,4.67475911533357,0.0373570084147358,0.970498289556041,0.990860685969741,-5.75498189724562
"206639_x_at","206639_x_at","HTN1",-0.00160233235840179,3.71584130327489,-0.0372102794166119,0.970614109180017,0.990860685969741,-5.75498702862796
"219889_at","219889_at","FRAT1",0.00339854948023355,6.32137963877099,0.0371990532865637,0.970622970483213,0.990860685969741,-5.75498742039479
"211965_at","211965_at","ZFP36L1",0.00721202502252627,5.63385915955961,0.037184230706615,0.970634670636399,0.990860685969741,-5.75498793748863
"203113_s_at","203113_s_at","EEF1D",0.00717252513698696,9.11397992109687,0.0371480058884855,0.970663264601893,0.990860685969741,-5.75498920034412
"201487_at","201487_at","CTSC",0.00792938053223846,5.50806981873112,0.0371361582344647,0.97067261652531,0.990860685969741,-5.75498961310533
"219301_s_at","219301_s_at","CNTNAP2",-0.0127074558024018,5.5044406141454,-0.0370486932879334,0.970741656948671,0.990885480910298,-5.75499265622909
"201913_s_at","201913_s_at","COASY",0.0019729921722913,7.07623020750664,0.036992715979065,0.970785842738982,0.990885480910298,-5.754994600054
"218240_at","218240_at","NKIRAS2",-0.00329484520856038,7.53322915513458,-0.0368885503791818,0.970868066297439,0.990913827688747,-5.75499820940579
"202872_at","202872_at","ATP6V1C1",0.00253682961496615,5.34382080961668,0.0368251906411,0.970918079736453,0.990913827688747,-5.75500039985157
"209910_at","209910_at","SLC25A16",-0.00159726630380153,4.25502842268957,-0.0365354965609324,0.971146753266561,0.990913827688747,-5.75501036706922
"201279_s_at","201279_s_at","DAB2",-0.00680172822796798,6.7301364371043,-0.0365301962311774,0.971150937169547,0.990913827688747,-5.7550105486992
"206898_at","206898_at","CDH19",-0.00636289556960001,3.93746013175467,-0.0364953427704897,0.971178449346372,0.990913827688747,-5.75501174238999
"33814_at","33814_at","PAK4",0.00333316600100808,7.702439000148,0.0363353385249237,0.971304751907768,0.990913827688747,-5.75501720772994
"209728_at","209728_at","HLA-DRB4",0.00435363064228067,6.1503862323318,0.0363022091235882,0.971330903360938,0.990913827688747,-5.75501833634593
"213997_at","213997_at","FAM189A1",0.00523005673481691,5.68280982343852,0.0362938367456653,0.971337512294753,0.990913827688747,-5.75501862140394
"202310_s_at","202310_s_at","COL1A1",-0.0343192571848583,8.78262737260796,-0.0362777159921247,0.971350237597341,0.990913827688747,-5.75501917008913
"202756_s_at","202756_s_at","GPC1",0.00439239478218134,8.81372491967382,0.0362713888161,0.971355232107265,0.990913827688747,-5.75501938537398
"208056_s_at","208056_s_at","CBFA2T3",0.00537037739435675,4.7320690232464,0.0362655102857147,0.971359872468936,0.990913827688747,-5.75501958535983
"206211_at","206211_at","SELE",0.0072594174590126,4.0332572767998,0.0362456168563317,0.971375575841381,0.990913827688747,-5.75502026188792
"213094_at","213094_at","ADGRG6",-0.00590387342886256,4.31605744623133,-0.0361301979280071,0.971466684870532,0.990913827688747,-5.75502417968666
"208369_s_at","208369_s_at","GCDH",0.00271977977132742,6.24380505328834,0.0360964554671448,0.971493320462437,0.990913827688747,-5.75502532268596
"209544_at","209544_at","RIPK2",-0.00140485456056805,3.48556580766341,-0.0360206376895187,0.971553169551216,0.990913827688747,-5.75502788705817
"201015_s_at","201015_s_at","JUP",-0.00752337570335371,7.33432443119233,-0.0359068698624583,0.971642975994616,0.990913827688747,-5.75503172489408
"213439_x_at","213439_x_at","RUNDC3A",0.00358314154278538,7.24284178134159,0.035906449251368,0.971643308018772,0.990913827688747,-5.75503173906042
"215643_at","215643_at","SEMA3D",-0.00168083967526078,3.68755855808096,-0.0358032102266421,0.971724803531084,0.990913827688747,-5.75503521117166
"209751_s_at","209751_s_at",NA,-0.00240324334523923,4.43474699532872,-0.0357816546229981,0.971741819277327,0.990913827688747,-5.75503593486331
"216686_at","216686_at","ANKRD36BP2",-0.000967169018662783,3.50840080431019,-0.0357753632433381,0.971746785622834,0.990913827688747,-5.75503614600321
"203576_at","203576_at","BCAT2",0.00368174788731945,6.3394250254613,0.0357744912331487,0.971747473978123,0.990913827688747,-5.75503617526511
"201607_at","201607_at","PWP1",-0.00475268258605599,7.63898472048368,-0.0354897181461723,0.971972271924196,0.991056440919718,-5.75504569320147
